Booking ID,Status,Activity / Add-On,First Name,Last Name,Tickets / Items,Purchase Date,Activity Date,Activity Time,Promotion Code,Voucher Code,Bookings,Guests,List Price,Discount,Customer Fees,Total,Payable To You,Your Net Revenue,Notes,Payout Date,Payout Transaction ID
B-67R4534,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-05-25,2023-05-28,13:00,,,1,4,$88.48,$0.00,$11.52,$100.00,$92.48,$86.28,,2023-05-31,100536055377872
B-67R4534,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-05-28,2023-05-28,13:00,,,0,0,$51.52,$0.00,$6.68,$58.20,$53.80,$50.20,,,
B-P586EW9,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-05-26,2023-05-29,20:45,,,0,0,$159.30,$0.00,$20.70,$180.00,$166.79,$155.63,,2023-06-01,100536055470375
B-P586EW9,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-05-29,2023-05-29,20:45,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.41,$29.31,,,
B-P586EW9,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-05-29,2023-05-29,20:45,,,0,0,$60.72,$0.00,$7.92,$68.64,$63.48,$59.22,,,
B-8PK6599,fulfilled,Wrecked B.Y.O.B.,XXXXX,XXXXX,1x Adult,2023-05-29,2023-05-29,16:00,,,0,0,$22.30,$0.00,$2.90,$25.20,$23.14,$21.58,,,
B-8PK6599,fulfilled,Wrecked B.Y.O.B.,XXXXX,XXXXX,1x Adult,2023-05-27,2023-05-29,16:00,,,1,1,$17.70,$0.00,$2.30,$20.00,$18.26,$17.02,,2023-06-01,100536055473686
B-9XWN99X,fulfilled,Couples,XXXXX,XXXXX,Refund,2023-05-29,2023-05-29,17:30,,,0,0,-$44.24,$0.00,-$5.76,-$50.00,-$46.17,-$43.07,,2023-06-01,100536055473686
B-9XWN99X,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-27,2023-05-29,17:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-06-01,100536055473686
B-GJ5DGGD,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-25,2023-05-29,16:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.24,$43.14,,2023-05-31,100536055377872
B-GJ5DGGD,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-29,2023-05-29,16:30,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.35,$29.25,,,
B-GJ5DGGD,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-29,2023-05-29,16:30,,,0,0,$25.76,$0.00,$3.34,$29.10,$26.82,$25.02,,2023-06-01,100536055473686
B-X984GR3,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-28,2023-05-29,18:45,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-06-01,100536055473686
B-X984GR3,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-29,2023-05-29,18:45,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-01,100536055473686
B-3Z54G8P,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-05-30,2023-05-30,17:00,,,1,4,$140.00,$0.00,$9.80,$149.80,$146.70,$136.90,,,
B-MEWYK9V,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-05-22,2023-05-30,19:00,,,0,0,$88.48,$0.00,$11.52,$100.00,$92.51,$86.31,,2023-05-25,100536055142000
B-MEWYK9V,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-05-30,2023-05-30,19:00,,,0,0,$51.52,$0.00,$6.68,$58.20,$53.80,$50.20,,,
B-JERZRXJ,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-30,2023-05-30,17:15,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,"PAID CASH
K.BANKS",2023-06-02,100536055520238
B-GJ5MDDV,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-31,2023-05-31,21:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.39,$54.49,,,
B-GJ5MDDV,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-31,2023-05-31,21:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.32,$43.22,,2023-06-05,100536055601733
B-AGD6M6K,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-30,2023-05-31,20:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,"PAID CASH 
K.BANKS",2023-06-02,100536055520238
B-RAMN6YE,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,3x Adult,2023-05-31,2023-05-31,17:30,,,0,0,$170.34,$0.00,$22.14,$192.48,$178.35,$166.44,,,
B-RAMN6YE,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,3x Adult,2023-05-27,2023-05-31,17:30,,,1,3,$79.65,$0.00,$10.35,$90.00,$83.22,$77.64,,2023-06-01,100536055473686
B-WN8J75A,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-31,2023-05-31,18:30,,,1,2,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,
B-NZDAYV8,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-01,2023-06-01,17:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.23,$54.33,,,
B-NZDAYV8,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-27,2023-06-01,17:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-06-01,100536055473686
B-V4X4978,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-23,2023-06-01,16:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,"PAID IN SQUARE
K.Banks",2023-05-26,100536055191135
B-8PKJ7KJ,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-31,2023-06-02,19:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.14,$43.04,,2023-06-05,100536055601733
B-8PKJ7KJ,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-02,2023-06-02,19:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-07,100536055738500
B-AGJ7D58,fulfilled,Fat Glass,XXXXX,XXXXX,2x Adult,2023-06-02,2023-06-02,19:15,,,0,0,$95.76,$0.00,$12.44,$108.20,$100.15,$93.45,,,
B-AGJ7D58,fulfilled,Fat Glass,XXXXX,XXXXX,2x Adult,2023-06-02,2023-06-02,19:15,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.23,$43.13,,2023-06-07,100536055738500
B-3ZKR33D,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-02,2023-06-02,16:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.23,$54.33,,,
B-3ZKR33D,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-19,2023-06-02,16:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-05-24,100536055095706
B-77JWGWA,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-02,2023-06-02,20:45,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.33,$29.23,,,
B-77JWGWA,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-02,2023-06-02,20:45,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.22,$43.12,,2023-06-07,100536055738500
B-77JWGWA,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-02,2023-06-02,20:45,,,0,0,$25.76,$0.00,$3.34,$29.10,$26.82,$25.02,,,
B-RAM93WW,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-02,2023-06-02,18:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.24,$54.34,,,
B-RAM93WW,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-31,2023-06-02,18:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-06-05,100536055601733
B-V4X8NDE,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,12:00,,,0,0,$35.76,$0.00,$4.64,$40.40,$37.19,$34.69,,2023-06-08,100536055785680
B-V4X8NDE,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-01,2023-06-03,12:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.21,$43.11,,2023-06-06,100536055673676
B-V4X8NDE,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,12:00,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.89,$19.49,,,
B-P5WZD6Y,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,13:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-08,100536055785680
B-P5WZD6Y,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-16,2023-06-03,13:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.26,$43.16,,2023-05-19,100536054948245
B-WNP6RGE,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,20:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-06-08,100536055785680
B-WNP6RGE,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,20:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,,
B-77JWPDG,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-06-02,2023-06-03,16:00,,,1,6,$159.30,$0.00,$20.70,$180.00,$166.74,$155.58,,2023-06-07,100536055738500
B-77JWPDG,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-06-03,2023-06-03,16:00,,,0,0,$90.72,$0.00,$11.82,$102.54,$94.88,$88.52,,2023-06-08,100536055785680
B-67RW46Z,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,18:00,,,0,0,$25.76,$0.00,$3.34,$29.10,$26.78,$24.98,,,
B-67RW46Z,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-01,2023-06-03,18:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.24,$43.14,,2023-06-06,100536055673676
B-67RW46Z,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,18:00,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.35,$29.25,,,
B-9X7Z58E,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,21:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-06-08,100536055785680
B-9X7Z58E,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,21:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,,
B-673KJ7Z,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-02,2023-06-03,19:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.20,$43.10,,2023-06-07,100536055738500
B-673KJ7Z,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,19:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.24,$54.34,,,
B-RAPDZE9,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,22:00,,,0,0,$45.01,$0.00,$5.84,$50.85,$47.08,$43.94,,,
B-RAPDZE9,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,22:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.28,$43.18,,2023-06-08,100536055785680
B-RAPDZE9,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-03,22:00,,,0,0,$10.75,$0.00,$1.40,$12.15,$11.23,$10.47,,,
B-KYAJD76,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-04,2023-06-04,14:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-08,100536055785680
B-KYAJD76,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-01,2023-06-04,14:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-06-06,100536055673676
B-V4P9N7P,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-03,2023-06-04,16:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.28,$43.18,,2023-06-08,100536055785680
B-V4P9N7P,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-04,2023-06-04,16:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.32,$54.42,,2023-06-08,100536055785680
B-V4P4JA6,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-04,2023-06-04,15:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-06-08,100536055785680
B-V4P4JA6,fulfilled,Couples,XXXXX,XXXXX,Refund,2023-06-08,2023-06-04,15:30,,,0,0,-$13.28,$0.00,-$1.72,-$15.00,-$13.90,-$12.98,,2023-06-13,100536056041927
B-V4P4JA6,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-04,2023-06-04,15:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-08,100536055785680
B-3ZNX76N,canceled,Couples,XXXXX,XXXXX,Refund,2023-06-03,2023-06-05,16:00,,,0,0,-$44.24,$0.00,-$5.76,-$50.00,-$46.09,-$42.99,,2023-06-08,100536055785680
B-3ZNX76N,canceled,Couples,XXXXX,XXXXX,2x Adult,2023-06-02,2023-06-05,16:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-06-07,100536055738500
B-EJA3J5A,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-05,2023-06-05,18:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-08,100536055785680
B-EJA3J5A,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-05,2023-06-05,18:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-06-08,100536055785680
B-Y6N43EY,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-05,2023-06-05,18:45,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-08,100536055785680
B-Y6N43EY,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-05,2023-06-05,18:45,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-06-08,100536055785680
B-6734YZG,fulfilled,Hammered,XXXXX,XXXXX,1x Adult,2023-06-05,2023-06-06,17:45,,,1,1,$30.97,$0.00,$4.03,$35.00,$32.18,$30.01,,2023-06-08,100536055785680
B-6734YZG,fulfilled,Hammered,XXXXX,XXXXX,1x Adult,2023-06-06,2023-06-06,17:45,,,0,0,$49.03,$0.00,$6.37,$55.40,$51.12,$47.69,,,
B-6734NAG,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-06-06,2023-06-07,19:30,,,1,6,$159.30,$0.00,$20.70,$180.00,$166.74,$155.58,,2023-06-09,100536055864097
B-6734NAG,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-06-07,2023-06-07,19:30,,,0,0,$90.72,$0.00,$11.82,$102.54,$94.83,$88.47,,2023-06-12,100536055935360
B-3ZNJG9N,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-06,2023-06-07,21:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.14,$43.04,,2023-06-09,100536055864097
B-3ZNJG9N,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-07,2023-06-07,21:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,,
B-X979W8D,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-05-08,2023-06-08,19:00,,,0,0,$159.30,$0.00,$20.70,$180.00,$166.77,$155.61,,2023-05-11,100536054070860
B-X979W8D,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,5x Adult,2023-06-08,2023-06-08,19:00,,,0,0,$90.70,$0.00,$11.80,$102.50,$94.83,$88.48,,,
B-X979W8D,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-06-08,2023-06-08,19:00,,,0,0,$0.00,$0.00,$0.00,$0.00,-$0.01,$0.00,,2023-06-13,100536056041927
B-EJANEAA,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-08,2023-06-09,17:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-06-13,100536056041927
B-EJANEAA,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-09,2023-06-09,17:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-14,100536056310912
B-673R88R,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-09,2023-06-09,21:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-14,100536056310912
B-673R88R,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-09,2023-06-09,21:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-06-14,100536056310912
B-JEP56W4,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-09,2023-06-09,20:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.22,$43.12,,2023-06-14,100536056310912
B-JEP56W4,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-09,2023-06-09,20:30,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.33,$29.23,,,
B-JEP56W4,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-09,2023-06-09,20:30,,,0,0,$25.76,$0.00,$3.34,$29.10,$26.71,$24.91,,2023-06-14,100536056310912
B-556XDER,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-09,2023-06-09,19:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.19,$54.29,,,
B-556XDER,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-02,2023-06-09,19:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-06-07,100536055738500
B-55673KN,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-09,2023-06-09,18:30,,,1,2,$100.00,$0.00,$7.00,$107.00,$104.71,$97.71,,,
B-NZDW5P6,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-10,2023-06-10,18:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.23,$54.33,,,
B-NZDW5P6,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-05-29,2023-06-10,18:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-06-01,100536055473686
B-77JN7ZM,canceled,Smashed *Most Popular*,XXXXX,XXXXX,Refund,2023-06-07,2023-06-10,20:30,,,0,0,-$159.30,$0.00,-$20.70,-$180.00,-$166.77,-$155.61,,2023-06-12,100536055935360
B-77JN7ZM,canceled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-06-05,2023-06-10,20:30,,,0,0,$159.30,$0.00,$20.70,$180.00,$166.77,$155.61,,2023-06-08,100536055785680
B-RAP6ZX5,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-10,2023-06-10,20:00,,,1,2,$100.00,$0.00,$7.00,$107.00,$104.76,$97.76,,,
B-RAPYYN5,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-05,2023-06-10,16:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-06-08,100536055785680
B-RAPYYN5,fulfilled,Couples,XXXXX,XXXXX,Refund,2023-06-19,2023-06-10,16:30,,,0,0,-$13.28,$0.00,-$1.72,-$15.00,-$13.90,-$12.98,,2023-06-22,100536056862979
B-RAPYYN5,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-10,2023-06-10,16:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.24,$54.34,,,
B-X94MMMM,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,5x Adult,2023-06-05,2023-06-10,13:45,,,1,5,$132.75,$0.00,$17.25,$150.00,$138.90,$129.60,,2023-06-08,100536055785680
B-X94MMMM,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,5x Adult,2023-06-10,2023-06-10,13:45,,,0,0,$117.25,$0.00,$15.25,$132.50,$122.71,$114.51,,,
B-V4PPVNE,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-10,2023-06-10,13:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-06-15,100536056503224
B-V4PPVNE,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-10,2023-06-10,13:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.25,$54.35,,,
B-X94JRA4,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-10,2023-06-10,17:30,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.91,$19.51,,,
B-X94JRA4,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-10,2023-06-10,17:30,,,0,0,$35.76,$0.00,$4.64,$40.40,$37.31,$34.81,,,
B-X94JRA4,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-10,2023-06-10,17:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.26,$43.16,,2023-06-15,100536056503224
B-5566XVR,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-09,2023-06-10,21:15,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,PAID CASH,2023-06-14,100536056310912
B-V4PGWAJ,canceled,Couples,XXXXX,XXXXX,2x Adult,2023-06-07,2023-06-10,19:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.23,$43.13,,2023-06-12,100536055935360
B-V4PGWAJ,canceled,Couples,XXXXX,XXXXX,Refund,2023-06-10,2023-06-10,19:30,,,0,0,-$44.24,$0.00,-$5.76,-$50.00,-$46.23,-$43.13,,2023-06-15,100536056503224
B-AGJ4YD3,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-05,2023-06-10,12:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.15,$43.05,,2023-06-08,100536055785680
B-AGJ4YD3,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-10,2023-06-10,12:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-15,100536056503224
B-8PV5JE8,canceled,Smashed *Most Popular*,XXXXX,XXXXX,Refund,2023-06-11,2023-06-11,13:00,,,0,0,-$159.30,$0.00,-$20.70,-$180.00,-$166.77,-$155.61,,2023-06-15,100536056503224
B-8PV5JE8,canceled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-06-11,2023-06-11,13:00,,,0,0,$159.30,$0.00,$20.70,$180.00,$166.77,$155.61,,2023-06-15,100536056503224
B-556W3WV,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-06-11,2023-06-11,15:15,,,1,4,$140.00,$0.00,$9.80,$149.80,$146.66,$136.86,,,
B-673R73A,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-09,2023-06-11,16:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-06-14,100536056310912
B-673R73A,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-11,2023-06-11,16:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.23,$54.33,,,
B-NZPMV58,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-06-11,2023-06-11,16:00,,,1,3,$139.98,$0.00,$9.81,$149.79,$149.79,$139.98,,,
B-EJAE3R4,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-12,2023-06-12,19:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-15,100536056503224
B-EJAE3R4,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-12,2023-06-12,19:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.20,$43.10,,2023-06-15,100536056503224
B-DPRZ5VX,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-06-12,2023-06-12,18:00,,,0,0,$66.36,$0.00,$8.64,$75.00,$69.34,$64.69,,2023-06-15,100536056503224
B-DPRZ5VX,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-06-12,2023-06-12,18:00,,,0,0,$73.62,$0.00,$9.57,$83.19,$76.90,$71.74,,2023-06-15,100536056503224
B-673569D,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,2x Adult,2023-06-12,2023-06-12,17:30,,,1,2,$250.00,$0.00,$17.50,$267.50,$267.50,$250.00,,,
B-4R9MXVP,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,2x Adult,2023-06-12,2023-06-12,16:00,,,0,0,$15.00,$0.00,$1.95,$16.95,$15.68,$14.63,,,
B-4R9MXVP,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,2x Adult,2023-06-10,2023-06-12,16:00,,,0,0,$53.10,$0.00,$6.90,$60.00,$55.50,$51.78,,2023-06-15,100536056503224
B-4R9MXVP,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,2x Adult,2023-06-12,2023-06-12,16:00,,,0,0,$181.90,$0.00,$23.65,$205.55,$190.48,$177.75,,,
B-3ZNN39D,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-12,2023-06-12,17:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-15,100536056503224
B-3ZNN39D,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-09,2023-06-12,17:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.23,$43.13,,2023-06-14,100536056310912
B-4R965PZ,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-12,2023-06-12,16:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-06-15,100536056503224
B-4R965PZ,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-12,2023-06-12,16:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-06-15,100536056503224
B-673549M,fulfilled,Hammered,XXXXX,XXXXX,1x Adult,2023-06-12,2023-06-12,20:30,,,0,0,$49.03,$0.00,$6.37,$55.40,$51.11,$47.68,,2023-06-15,100536056503224
B-673549M,fulfilled,Hammered,XXXXX,XXXXX,1x Adult,2023-06-12,2023-06-12,20:30,,,0,0,$30.97,$0.00,$4.03,$35.00,$32.27,$30.10,,2023-06-15,100536056503224
B-GJW5GPP,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-13,2023-06-13,19:45,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.25,$54.35,,,
B-GJW5GPP,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-06-09,2023-06-13,19:45,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-06-14,100536056310912
B-JEP9NVJ,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,2x Adult,2023-06-13,2023-06-13,20:15,,,0,0,$170.36,$0.00,$22.14,$192.50,$178.32,$166.40,,2023-06-16,100536056638469
B-JEP9NVJ,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,3x Adult,2023-06-13,2023-06-13,20:15,,,0,0,-$0.01,$0.00,$0.01,$0.00,-$0.01,-$0.01,,2023-06-16,100536056638469
